source_code,source_text,target_code,target_text
en,PO number,es,número de orden de compra
en,Change PO number,es,Cambiar número de orden de compra
en,Change delivery method,es,Cambiar método de entrega
en,(No address),es,(Sin dirección)
en,(No PO number),es,(Sin número de orden de compra)
en,Due after order is reviewed,es,Vencimiento después de revisar el pedido
en,Review and complete your order,es,Revisa y completa tu pedido
en,Save card for this location,es,Guardar tarjeta para esta ubicación
en,Review your information,es,Revisa tu información
en,Change value,es,Cambiar valor
en,Section,es,Sección
en,Value,es,Valor
en,Email me discount codes & news,es,Envíeme un correo electrónico con códigos de descuento y noticias
en,You are subscribed to receive email news and offers,es,Estás suscrito para recibir noticias y ofertas por correo electrónico.
en,Check your email to confirm your subscription to news and offers,es,Revisa tu correo electrónico para confirmar tu suscripción a novedades y ofertas
en,Text me with news and offers,es,Envíame mensajes de texto con noticias y ofertas.
en,Privacy Policy,es,política de privacidad
en,Terms of Service,es,Términos de servicio
en,Privacy Policy,es,política de privacidad
en,Terms of Service,es,Términos de servicio
en,"By signing up via text, you agree to receive recurring automated marketing messages, including cart reminders, at the phone number provided. Consent is not a condition of purchase. Reply STOP to unsubscribe. Reply HELP for help. Message frequency varies. Msg & data rates may apply. View our %{privacy_policy_link} and %{terms_of_service_link}.",es,"Al registrarse por mensaje de texto, acepta recibir mensajes de marketing automatizados recurrentes, incluidos recordatorios de carrito, en el número de teléfono proporcionado. El consentimiento no es una condición de compra. Responda STOP para cancelar la suscripción. Responda AYUDA para obtener ayuda. La frecuencia de los mensajes varía. Se pueden aplicar tarifas de mensajes y datos. Vea nuestro %{privacy_policy_link} y %{terms_of_service_link}."
en,You may receive text messages related to order confirmation and shipping updates. Reply STOP to unsubscribe. Reply HELP for help. Message frequency varies. Msg & data rates may apply. View our %{privacy_policy_modal_link} and %{terms_of_service_modal_link}.,es,Es posible que reciba mensajes de texto relacionados con la confirmación del pedido y actualizaciones de envío. Responda STOP para cancelar la suscripción. Responda AYUDA para obtener ayuda. La frecuencia de los mensajes varía. Se pueden aplicar tarifas de mensajes y datos. Vea nuestro %{privacy_policy_modal_link} y %{terms_of_service_modal_link}.
en,Mobile phone number,es,Número de teléfono móvil
en,Get offers by text,es,Recibe ofertas por mensaje de texto
en,You’ve unsubscribed,es,Te has dado de baja
en,You won’t receive any more cart reminders from us.,es,No recibirás más recordatorios de carrito de nuestra parte.
en,Sign me up for news and offers from this store,es,Suscríbeme para recibir novedades y ofertas de esta tienda
en,Refund policy,es,Política de reembolso
en,Privacy policy,es,Política de privacidad
en,Terms of service,es,Términos de servicio
en,Legal notice,es,Aviso legal
en,Shipping policy,es,Política de envío
en,Terms of sale,es,Condiciones de venta
en,Cancellation policy,es,Política de cancelación
en,Purchase options policy,es,Política de opciones de compra
en,Contact information,es,Información del contacto
en,Cancellation policy,es,Política de cancelación
en,Cookie preferences,es,Preferencias de cookies
en,Merchant of Record Terms and Conditions,es,Términos y condiciones del comerciante registrado
en,Merchant of Record Privacy Policy,es,Política de privacidad del comerciante registrado
en,Review your contact information before completing payment,es,Revise su información de contacto antes de completar el pago
en,Notifications,es,Notificaciones
en,Amount to pay for order %{order_name},es,Monto a pagar por el pedido %{order_name}
en,Added,es,Agregado
en,Added %{count},es,Añadido %{count}
en,Removed,es,Remoto
en,Removed %{count},es,Eliminado %{count}
en,Returned %{count},es,Devuelto %{count}
en,Removed %{count} from return,es,Se eliminó %{count} de la devolución
en,Payment of %{total_outstanding} is needed,es,Es necesario el pago de %{total_outstanding}
en,"Your order %{order_name} was updated. Review these changes, then pay to confirm your order.",es,Su pedido %{order_name} fue actualizado. Revise estos cambios y luego pague para confirmar su pedido.
en,Your order was updated on %{last_edited_at}.,es,Su pedido se actualizó el %{last_edited_at}.
en,Your order was updated. Review and pay to confirm your order.,es,Tu pedido fue actualizado. Revisa y paga para confirmar tu pedido.
en,Pay now,es,Paga ahora
en,%{currency} (%{currency_symbol}),es,%{currency} (%{currency_symbol})
en,Your credit card will be charged %{amount},es,Se cargará %{amount} a su tarjeta de crédito
en,Payment total,es,Total de pago
en,1 %{from_currency_code} = %{rate} %{to_currency_code},es,1 %{from_currency_code} = %{rate} %{to_currency_code}
en,Change to %{currency_name},es,Cambiar a %{currency_name}
en,Your card provider may charge fees on %{currency_code} transactions.,es,El proveedor de su tarjeta puede cobrar tarifas en las transacciones de %{currency_code}.
en,The currency you selected is no longer available. All prices are now in %{currency_code}.,es,La moneda que seleccionaste ya no está disponible. Todos los precios están ahora en %{currency_code}.
en,Your cart has been updated based on your shipping country.,es,Su carrito se ha actualizado según su país de envío.
en,Your cart and currency has been updated based on your shipping country.,es,Su carrito y moneda se han actualizado según su país de envío.
en,Your country/region has been updated. Enter your shipping address to continue checkout.,es,Su país/región ha sido actualizado. Ingrese su dirección de envío para continuar con el pago.
en,Add tip,es,Añadir propina
en,Show your support for the team at %{shop_name},es,Muestre su apoyo al equipo en %{shop_name}
en,Select a tip percentage,es,Seleccione un porcentaje de propina
en,Custom tip,es,Consejo personalizado
en,Add tip,es,Añadir propina
en,Update tip,es,Consejo de actualización
en,"Thank you, we appreciate it.",es,"Gracias, lo apreciamos."
en,%{tip_percent}%,es,%{tip_percent}%
en,,es,Ninguno
en,Purchase %{product_name},es,Comprar %{product_name}
en,Purchase %{product_name} and %{count} other item,es,Compra %{product_name} y %{count} otro artículo
en,Purchase %{product_name} and %{count} other items,es,Compra %{product_name} y %{count} otros artículos
en,day,es,día
en,%{count} days,es,%{count} días
en,week,es,semana
en,%{count} weeks,es,%{count} semanas
en,month,es,mes
en,%{count} months,es,%{count} meses
en,year,es,año
en,%{count} years,es,%{count} años
en,%{total_price} every %{interval},es,%{total_price} cada %{interval}
en,"First payment %{total_price_with_discount}, then %{recurring_total}",es,"Primer pago %{total_price_with_discount}, luego %{recurring_total}"
en,First payment %{total_price},es,Primer pago %{total_price}
en,First %{count} payments %{total_price} each,es,Primeros %{count} pagos %{total_price} cada uno
en,", then %{total_price} every %{interval}",es,", luego %{total_price} cada %{interval}"
en,", then %{count} payment at %{total_price}",es,", luego pago de %{count} a %{total_price}"
en,", then %{count} payments at %{total_price} each",es,", luego %{count} pagos a %{total_price} cada uno"
en,Payment methods,es,Métodos de pago
en,Payment methods,es,Métodos de pago
en,Update card,es,Tarjeta de actualización
en,There was an issue processing your request.,es,Hubo un problema al procesar su solicitud.
en,Your payment method has been successfully deleted,es,Tu método de pago ha sido eliminado exitosamente
en,Too many attempts,es,demasiados intentos
en,Please try again in a few minutes,es,Inténtalo de nuevo en unos minutos.
en,You’re in line to check out,es,Estás en fila para pagar
en,Your cart,es,tu carrito
en,Available,es,Disponible
en,Sold Out,es,Agotado
en,Part of your cart is sold out and will not be available to purchase at checkout.,es,Parte de su carrito está agotado y no estará disponible para comprar al finalizar la compra.
en,Your cart is sold out,es,Tu carrito está agotado
en,Go back to the store to continue shopping,es,Vuelve a la tienda para seguir comprando.
en,Unfortunately the item you want to purchase is no longer available.,es,Lamentablemente el artículo que deseas comprar ya no está disponible.
en,Back to store,es,Volver a la tienda
en,Queue,es,Cola
en,Time to check out - {{shopName}},es,Hora de pagar: {{shopName}}
en,Calculating estimated wait time,es,Calcular el tiempo de espera estimado
en,Estimated wait time: Less than a minute,es,Tiempo de espera estimado: menos de un minuto.
en,Estimated wait time: {{count}} minute,es,Tiempo de espera estimado: {{count}} minuto
en,Estimated wait time: {{count}} minutes,es,Tiempo de espera estimado: {{count}} minutos
en,(Last checked: {{time}}),es,(Última comprobación: {{time}})
en,"Don’t refresh this page, it will update automatically.",es,"No actualices esta página, se actualizará automáticamente."
en,Items in your cart are not reserved until you complete checkout.,es,Los artículos de su carrito no se reservan hasta que complete el pago.
en,"There was an issue processing your request, please contact the store owner.",es,Hubo un problema al procesar su solicitud; comuníquese con el propietario de la tienda.
en,Location with no address,es,Ubicación sin dirección
en,You don’t have a shipping address for this location,es,No tienes una dirección de envío para esta ubicación
en,Missing shipping address,es,Falta dirección de envío
en,Contact us to add an address for this location to complete checkout.,es,Contáctenos para agregar una dirección para esta ubicación para completar el pago.
en,Send us an email,es,Envíanos un correo electrónico
en,"There was an issue creating your order. Try again, or contact us for more details.",es,Hubo un problema al crear tu pedido. Inténtelo de nuevo o contáctenos para obtener más detalles.
en,Your order couldn't be submitted because of a network error. Check your connection and try again.,es,Su pedido no pudo enviarse debido a un error de red. Comprueba tu conexión y vuelve a intentarlo.
en,Some items are no longer available.,es,Algunos artículos ya no están disponibles.
en,There was a problem processing your order. Refresh this page to return to the store.,es,Hubo un problema al procesar tu pedido. Actualiza esta página para regresar a la tienda.
en,This order has already been submitted. You can return to the store to start a new order.,es,Este pedido ya ha sido enviado. Puedes regresar a la tienda para iniciar un nuevo pedido.
en,There was a problem processing your order. Try again in a few minutes.,es,Hubo un problema al procesar tu pedido. Inténtalo de nuevo en unos minutos.
en,Closed,es,Cerrado
en,Opening hours,es,Horario de apertura
en,No opening hours available,es,No hay horarios de apertura disponibles
en,Open 24/7,es,"Abierto 24 horas al día, 7 días a la semana"
en,Pickup point,es,Punto de recogida
en,or,es,o
en,Search,es,Buscar
en,Address,es,DIRECCIÓN
en,Pickup point selector,es,Selector de punto de recogida
en,Map,es,Mapa
en,List,es,Lista
en,Your address couldn't be located. Try again or use a different address,es,No se pudo localizar tu dirección. Inténtalo de nuevo o utiliza una dirección diferente
en,No pickup points found near the selected address,es,No se encontraron puntos de recogida cerca de la dirección seleccionada
en,No pickup points found near your location,es,No se encontraron puntos de recogida cerca de su ubicación
en,No pickup points found,es,No se encontraron puntos de recogida
en,Next page,es,Página siguiente
en,Previous page,es,Pagina anterior
en,Showing %{first} - %{last} of %{count} point,es,Mostrando %{first} - %{last} de %{count} punto
en,Showing %{first} - %{last} of %{count} points,es,Mostrando %{first} - %{last} de %{count} puntos
en,%{pickup_point_index} of %{count} point,es,%{pickup_point_index} de %{count} punto
en,%{pickup_point_index} of %{count} points,es,%{pickup_point_index} de %{count} puntos
en,%{first} - %{last} of %{count} point,es,%{first} - %{last} de %{count} punto
en,%{first} - %{last} of %{count} points,es,%{first} - %{last} de %{count} puntos
en,%{count} pickup point near your location,es,%{count} punto de recogida cerca de tu ubicación
en,%{count} pickup points near your location,es,%{count} puntos de recogida cerca de tu ubicación
en,Change location,es,Cambiar ubicación
en,Searching for pickup points...,es,Buscando puntos de recogida...
en,Use my location,es,Usar mi ubicación
en,Getting geolocation is not supported by your browser. Try again or use a different browser.,es,Su navegador no admite la geolocalización. Inténtalo de nuevo o utiliza un navegador diferente.
en,Allow sharing your location.,es,Permitir compartir su ubicación.
en,Couldn't get your location. Try again.,es,No se pudo obtener tu ubicación. Intentar otra vez.
en,There was a problem with our checkout,es,Hubo un problema con nuestro pago.
en,Refresh this page or try again in a few minutes,es,Actualiza esta página o inténtalo de nuevo en unos minutos.
en,Refresh Page,es,Actualizar página
en,Request ID: {{requestId}},es,ID de solicitud: {{requestId}}
en,Return to cart,es,Volver al carrito
en,%{return_to_cart_link_text} to update the quantities,es,%{return_to_cart_link_text} para actualizar las cantidades
en,One of your subscriptions has changed.,es,Una de tus suscripciones ha cambiado.
en,Your cart has been updated. Review your order before submitting it.,es,Su carrito ha sido actualizado. Revise su pedido antes de enviarlo.
en,Your cart has been updated because some products are not available at this location. Review your order before submitting it.,es,Su carrito se ha actualizado porque algunos productos no están disponibles en esta ubicación. Revise su pedido antes de enviarlo.
en,{{violation}} is missing or invalid,es,{{violation}} falta o no es válida
en,Shipping address,es,Dirección de envío
en,Billing address,es,Dirección de Envio
en,Order Information,es,Información del pedido
en,Order Information,es,Información del pedido
en,Call or {{emailLink}} us to update this information and complete your order:,es,Llámenos o {{emailLink}} para actualizar esta información y completar su pedido:
en,email,es,correo electrónico
en,Add this information to complete your order:,es,Añade esta información para completar tu pedido:
en,"To permanently update the address for this location, {{emailLink}}.",es,"Para actualizar permanentemente la dirección de esta ubicación, {{emailLink}}."
en,contact us,es,contáctanos
en,Shipping address is incomplete,es,La dirección de envío está incompleta
en,Shipping is still being calculated. Try again in a few seconds. You haven’t been charged.,es,El envío aún se está calculando. Inténtalo de nuevo en unos segundos. No te han cobrado.
en,Taxes are still being calculated. Try again in a few seconds. You haven't been charged.,es,Los impuestos todavía se están calculando. Inténtalo de nuevo en unos segundos. No te han acusado.
en,There was a problem processing your order,es,Hubo un problema al procesar tu pedido.
en,You haven't been charged. Try again or use different payment method.,es,No te han acusado. Inténtalo de nuevo o utiliza un método de pago diferente.
en,Review,es,Revisar
en,{{partnerDisplayName}} Terms and Conditions,es,{{partnerDisplayName}} Términos y condiciones
en,Questions? Chat with us,es,¿Preguntas? Chatea con nosotros
en,Address,es,DIRECCIÓN
en,There is %{count} store with stock close to %{address},es,Hay %{count} tienda con stock cercano a %{address}
en,There are %{count} stores with stock close to %{address},es,Hay %{count} tiendas con stock cercano a %{address}
en,Change location,es,Cambiar ubicación
en,OR,es,O
en,Cancel,es,Cancelar
en,your location,es,tu ubicación
en,Find stores,es,encontrar tiendas
en,No stores found,es,No se encontraron tiendas
en,The closest stores are more than %{distance} away,es,Las tiendas más cercanas están a más de %{distance} de distancia
en,Select a store or %{ship_to_address_link} instead.,es,Seleccione una tienda o %{ship_to_address_link} en su lugar.
en,ship to address,es,enviar a la dirección
en,Your address couldn't be located. Try again or use a different address,es,No se pudo localizar tu dirección. Inténtalo de nuevo o utiliza una dirección diferente
en,Local pickup pagination,es,Paginación de recogida local
en,Previous page,es,Pagina anterior
en,Next page,es,Página siguiente
en,%{first} - %{last} of %{count} store,es,%{first} - %{last} de %{count} tienda
en,%{first} - %{last} of %{count} stores,es,%{first} - %{last} de %{count} tiendas
en,Show %{count} more location,es,Mostrar %{count} ubicación más
en,Show %{count} more locations,es,Mostrar %{count} ubicaciones más
en,Complete the CAPTCHA to continue,es,Completa el CAPTCHA para continuar
en,Complete the CAPTCHA to continue,es,Completa el CAPTCHA para continuar
en,Copied,es,copiado
en,Failed to copy,es,No se pudo copiar
en,Your order couldn't be processed because your discount code is no longer available. Review your order total and try again.,es,Su pedido no pudo procesarse porque su código de descuento ya no está disponible. Revisa el total de tu pedido y vuelve a intentarlo.
en,You no longer have permission to place B2B orders. %{logout_url} to place a personal order instead.,es,Ya no tienes permiso para realizar pedidos B2B. %{logout_url} para realizar un pedido personal en su lugar.
en,Log out,es,Finalizar la sesión
en,Shop Pay Checkout,es,Comprar Pagar Caja
en,There's a problem loading Shop Pay,es,Hay un problema al cargar Shop Pay
en,Check your connection or close this window and try again in a few moments.,es,Verifique su conexión o cierre esta ventana e inténtelo nuevamente en unos momentos.
en,Your checkout has expired. Close this window and try checking out again from {{shopName}}.,es,Su pago ha caducado. Cierra esta ventana e intenta pagar nuevamente en {{shopName}}.
en,Return to {{shopName}},es,Volver a {{shopName}}
en,Return to store,es,Volver a la tienda
en,Return to store,es,Volver a la tienda
en,Return to checkout,es,Volver a pagar
en,You will be asked to login with {{walletName}}.,es,Se le pedirá que inicie sesión con {{walletName}}.
en,Connected to {{email}},es,Conectado a {{email}}
en,Shipping,es,Envío
en,{{method1}} and {{method2}},es,{{method1}} y {{method2}}
en,Payment in progress,es,Pago en curso
en,Your payment is being processed. Your order will be completed soon.,es,Su pago está siendo procesado. Su pedido se completará pronto.
en,Pay with {{walletName}},es,Pague con {{walletName}}
en,"After clicking ""{{buttonLabel}}"", you will be redirected to {{walletName}} to complete your purchase securely.",es,"Después de hacer clic en ""{{buttonLabel}}"", serás redirigido a {{walletName}} para completar tu compra de forma segura."
en,{{walletName}} not available,es,{{walletName}} no disponible
en,{{walletName}} wasn’t available. Use a different payment method or try again later.,es,{{walletName}} no estaba disponible. Utilice un método de pago diferente o vuelva a intentarlo más tarde.
en,There was an issue with {{walletName}}. Return to store to try again or check out a different way.,es,Hubo un problema con {{walletName}}. Vuelve a la tienda para intentarlo de nuevo o compra de otra manera.
en,{{walletName}} is not available in {{countryName}}. Select a different payment method to complete your purchase,es,{{walletName}} no está disponible en {{countryName}}. Selecciona un método de pago diferente para completar tu compra
en,"{{walletName}} is currently unavailable for your order. To continue your purchase, choose another checkout method.",es,"{{walletName}} no está disponible actualmente para su pedido. Para continuar con su compra, elija otro método de pago."
en,There was an issue with {{walletName}}. Try again or use a different payment method.,es,Hubo un problema con {{walletName}}. Inténtalo de nuevo o utiliza un método de pago diferente.
en,Unable to apply this discount code. Please review your code and try again.,es,No se puede aplicar este código de descuento. Revise su código e inténtelo nuevamente.
en,There was an issue with {{walletName}}. Please use a different payment method.,es,Hubo un problema con {{walletName}}. Utilice un método de pago diferente.
en,Some items are no longer available. Close {{walletName}} and try again.,es,Algunos artículos ya no están disponibles. Cierra {{walletName}} e inténtalo de nuevo.
en,Some item prices have changed. Close {{walletName}} to review your order and try again.,es,Los precios de algunos artículos han cambiado. Cierra {{walletName}} para revisar tu pedido y vuelve a intentarlo.
en,You have been placed in a queue to checkout. Close {{walletName}} to continue.,es,Te han colocado en una cola para pagar. Cierra {{walletName}} para continuar.
en,"You can't use a different address with {{walletName}}. Use the original address, or try a different payment method.",es,No puedes usar una dirección diferente con {{walletName}}. Utilice la dirección original o pruebe con un método de pago diferente.
en,The merchant can’t deliver to this address,es,El comerciante no puede realizar entregas a esta dirección.
en,{{walletName}} cannot be used with this address. Select a different address or close {{walletName}} to complete your purchase,es,{{walletName}} no se puede utilizar con esta dirección. Seleccione una dirección diferente o cierre {{walletName}} para completar su compra
en,This location isn't supported,es,Esta ubicación no es compatible
en,The shipping options have changed for your order. Review your selection.,es,Las opciones de envío han cambiado para su pedido. Revise su selección.
en,The payment terms have changed. Please review your order,es,Las condiciones de pago han cambiado. Por favor revisa tu pedido
en,Enter a valid shipping address,es,Introduzca una dirección de envío válida
en,Enter a valid billing address,es,Introduce una dirección de facturación válida
en,Choose a valid shipping option,es,Elija una opción de envío válida
en,Enter a valid email,es,Introduce un correo electrónico válido
en,Enter a valid state / province,es,Ingrese un estado/provincia válido
en,Enter a valid billing address state / province,es,"Ingrese una dirección de facturación válida, estado/provincia"
en,Enter a valid emirate,es,Introduce un emirato válido
en,Enter a valid ZIP / postal code,es,Ingrese un código postal válido
en,Enter a valid phone number,es,Introduce un número de teléfono válido
en,Enter a valid billing address phone number,es,Ingrese un número de teléfono de dirección de facturación válido
en,Enter a valid discount code or gift card,es,Introduce un código de descuento o una tarjeta regalo válidos
en,Must match shipping address,es,Debe coincidir con la dirección de envío
en,Enter a valid billing address ZIP / postal code,es,Ingrese una dirección de facturación válida y un código postal
en,Enter a first name,es,Introduce un nombre
en,Enter a billing address first name,es,Ingrese el nombre de una dirección de facturación
en,Enter a last name,es,Introduce un apellido
en,Enter an address,es,Introduce una dirección
en,Enter a billing address,es,Introduzca una dirección de facturación
en,"Enter an apartment, suite, etc.",es,"Entrar en un apartamento, suite, etc."
en,"Enter a billing address apartment, suite, etc.",es,"Ingrese una dirección de facturación apartamento, suite, etc."
en,Enter a city,es,Introduce una ciudad
en,Enter a billing address city,es,Ingrese una dirección de facturación ciudad
en,Select a state / province,es,Seleccione un estado/provincia
en,Select a billing address state / province,es,"Seleccione una dirección de facturación, estado/provincia"
en,Select a country/region,es,Seleccione un país/región
en,Enter a ZIP / postal code,es,Ingrese un código postal
en,Enter a billing address ZIP / postal code,es,Ingrese una dirección de facturación Código postal
en,Enter a phone number,es,Introduce un número de teléfono
en,Delete emoji from your name,es,Eliminar emoji de tu nombre
en,Delete emoji from your postal code,es,Elimina emoji de tu código postal
en,First name contains too many letters,es,El nombre contiene demasiadas letras.
en,Last name contains too many letters,es,El apellido contiene demasiadas letras.
en,Your shipping address is invalid. Select a different address or use a new one.,es,Su dirección de envío no es válida. Seleccione una dirección diferente o utilice una nueva.
en,Continue your purchase in the {{walletName}} window,es,Continúe su compra en la ventana {{walletName}}
en,and return to Checkout,es,y volver a Pagar
en,Cancel,es,Cancelar
en,Reduce the size of the note to 5000 or fewer characters.,es,Reduzca el tamaño de la nota a 5000 caracteres o menos.
en,Gift card price must be greater than 0.,es,El precio de la tarjeta regalo debe ser mayor que 0.
en,Gift card price must not exceed %{gift_card_limit}.,es,El precio de la tarjeta de regalo no debe exceder %{gift_card_limit}.
en,The maximum value of line items has been reached.,es,Se ha alcanzado el valor máximo de líneas de pedido.
en,Previous,es,Anterior
en,Next,es,Próximo
en,❤️,es,❤️
en,Learn more,es,Más información
en,More,es,Más
en,email,es,correo electrónico
en,password,es,contraseña
en,The password confirmation,es,La confirmación de contraseña
en,first name,es,nombre de pila
en,last name,es,apellido
en,body,es,cuerpo
en,Address,es,DIRECCIÓN
en,ZIP code,es,Código postal
en,Postal code,es,Código Postal
en,Postcode,es,Código postal
en,Pincode,es,código PIN
en,Region,es,Región
en,Prefecture,es,Prefectura
en,Province,es,Provincia
en,State,es,Estado
en,State/territory,es,Estado/territorio
en,County,es,Condado
en,Emirate,es,Emirato
en,Governorate,es,Gobernación
en,Are you sure you wish to delete this address?,es,¿Está seguro de que desea eliminar esta dirección?
en,Featured,es,Presentado
en,Best selling,es,Mejor vendido
en,"Alphabetically, A-Z",es,"Alfabéticamente, A-Z"
en,"Alphabetically, Z-A",es,"Alfabéticamente, Z-A"
en,"Price, low to high",es,"Precio, de menor a mayor"
en,"Price, high to low",es,"Precio, de mayor a menor"
en,"Date, old to new",es,"Fecha, antigua a nueva"
en,"Date, new to old",es,"Fecha, nueva a vieja"
en,can't be blank,es,no puede estar en blanco
en,This location isn't supported,es,Esta ubicación no es compatible
en,"Credit card authorization has expired, please enter your payment information again. Your card has not been charged.",es,"La autorización de la tarjeta de crédito ha caducado, ingrese su información de pago nuevamente. Su tarjeta no ha sido cargada."
en,can't be empty,es,no puede estar vacío
en,must be a valid email address,es,debe ser una dirección de correo electrónico válida
en,This discount has been disabled,es,Este descuento ha sido desactivado.
en,This discount is not valid anymore,es,Este descuento ya no es válido.
en,This discount has reached its usage limit,es,Este descuento ha alcanzado su límite de uso.
en,Unable to find a valid discount matching the code entered,es,No se puede encontrar un descuento válido que coincida con el código ingresado
en,This discount has reached its usage limit,es,Este descuento ha alcanzado su límite de uso.
en,Code has already been applied to your checkout,es,El código ya se ha aplicado a su pago
en,Code is invalid,es,El código no es válido
en,Your gift card is in %{gift_card_currency}. Contact us to have it reissued in %{checkout_currency}.,es,Tu tarjeta de regalo está en %{gift_card_currency}. Contáctanos para reemitirlo en %{checkout_currency}.
en,There are no funds left on this gift card,es,No quedan fondos en esta tarjeta de regalo
en,Gift card is disabled,es,La tarjeta regalo está deshabilitada
en,Gift card is expired,es,La tarjeta regalo ha caducado
en,is invalid,es,es inválido
en,contains an invalid domain name,es,contiene un nombre de dominio no válido
en,has already been taken,es,ya se ha tomado
en,cannot contain HTML tags,es,no puede contener etiquetas HTML
en,is too short (minimum is %{count} characters),es,es demasiado corto (el mínimo es %{count} caracteres)
en,is too long (maximum is %{count} characters),es,es demasiado largo (el máximo es %{count} caracteres)
en,must match the provided password,es,debe coincidir con la contraseña proporcionada
en,starts or ends with spaces.,es,comienza o termina con espacios.
en,provider is not supported,es,el proveedor no es compatible
en,is not valid for %{country},es,no es válido para %{country}
en,is not valid for %{province} and %{country},es,no es válido para %{province} y %{country}
en,is not a valid province in %{country},es,no es una provincia válida en %{country}
en,is not a valid state in %{country},es,no es un estado válido en %{country}
en,is not a valid region in %{country},es,no es una región válida en %{country}
en,must be less than or equal to %{count},es,debe ser menor o igual a %{count}
en,is not supported,es,no es compatible
en,Enter a first name and last name,es,Introduzca un nombre y apellido
en,is not valid,es,no es válido
en,"sorry, we do not accept cards of this type",es,"Lo siento, no aceptamos tarjetas de este tipo."
en,format is not valid,es,el formato no es válido
en,has expired,es,ha expirado
en,a valid start date or issue number is required,es,se requiere una fecha de inicio válida o un número de emisión
en,is not a valid expiration year,es,no es un año de vencimiento válido
en,"We have sent an email to %{customer_email}, please click the link included to verify your email address.",es,Hemos enviado un correo electrónico a %{customer_email}; haga clic en el enlace incluido para verificar su dirección de correo electrónico.
en,product is not published for this customer.,es,El producto no está publicado para este cliente.
en,Create an Ecommerce Website and Sell Online! Ecommerce Software by Shopify,es,¡Cree un sitio web de comercio electrónico y venda en línea! Software de comercio electrónico de Shopify
en,"Sorry, this store is currently unavailable.",es,"Lo sentimos, esta tienda no está disponible actualmente."
en,This store does not exist.,es,Esta tienda no existe.
en,This store doesn't have a website yet.,es,Esta tienda aún no tiene sitio web.
en,Explore other stores,es,Explora otras tiendas
en,Start a free trial,es,Iniciar una prueba gratuita
en,Are you the store owner?,es,¿Eres el dueño de la tienda?
en,your domain settings,es,la configuración de tu dominio
en,forgot your store,es,olvidé tu tienda
en,"You can set up your website by adding the Online Store channel in your %{admin_link}. If you're having trouble getting into your store, try the %{forgot_your_store_link} page.",es,"Puedes configurar tu sitio web agregando el canal Tienda en línea en tu %{admin_link}. Si tienes problemas para ingresar a tu tienda, prueba la página %{forgot_your_store_link}."
en,admin,es,administración
en,Sell in person,es,Vender en persona
en,Get the features you need to run your retail store whether you're starting out or scaling up.,es,"Obtenga las funciones que necesita para administrar su tienda minorista, ya sea que esté comenzando o ampliando su negocio."
en,Start free trial,es,Iniciar prueba gratuita
en,Open a new Shopify store,es,Abrir una nueva tienda Shopify
en,"Start a 3-day free trial, then continue for $1/month for the next 3 months.",es,Comience una prueba gratuita de 3 días y luego continúe por $1/mes durante los próximos 3 meses.
en,Sign up now,es,Regístrate ahora
en,Check out Shopify Editions,es,Echa un vistazo a las ediciones de Shopify
en,"With 100+ product updates, you can be more productive and creative, and powerful in commerce than you ever imagined.",es,"Con más de 100 actualizaciones de productos, puede ser más productivo, creativo y poderoso en el comercio de lo que jamás imaginó."
en,Explore latest Editions,es,Explora las últimas ediciones
en,Are you the store owner?,es,¿Eres el dueño de la tienda?
en,Are you having trouble getting into your store? Try the %{forgot_your_store_link} feature. If you would like to reactivate your store contact %{shopify_support_link}.,es,"¿Tienes problemas para entrar a tu tienda? Pruebe la función %{forgot_your_store_link}. Si desea reactivar su tienda, comuníquese con %{shopify_support_link}."
en,Shopify support,es,Soporte de Shopify
en,Password reset error,es,Error de restablecimiento de contraseña
en,No account found with that email.,es,No se encontró ninguna cuenta con ese correo electrónico.
en,Incorrect email or password.,es,Correo electrónico o contraseña incorrectos.
en,Your account couldn't be accessed because the current password is not secure. You will receive an email to update your password.,es,No se pudo acceder a su cuenta porque la contraseña actual no es segura. Recibirás un correo electrónico para actualizar tu contraseña.
en,Customer account creation has been disabled.,es,La creación de cuentas de clientes ha sido deshabilitada.
en,Successfully updated address.,es,Dirección actualizada correctamente.
en,Error updating address,es,Error al actualizar la dirección
en,Successfully created address,es,Dirección creada exitosamente
en,Error creating address.,es,Error al crear la dirección.
en,Successfully deleted address,es,Dirección eliminada con éxito
en,Error deleting address.,es,Error al eliminar la dirección.
en,Added %{delta},es,Añadido %{delta}
en,Added %{delta},es,Añadido %{delta}
en,Removed %{delta} of %{total},es,Se eliminó %{delta} de %{total}
en,Returned %{delta} of %{total},es,Devuelto %{delta} de %{total}
en,Removed %{delta} from return,es,Se eliminó %{delta} de la devolución.
en,This order is not available,es,Este pedido no está disponible
en,Authorized,es,Autorizado
en,Pending,es,Pendiente
en,Paid,es,Pagado
en,Unpaid,es,No pagado
en,Voided,es,anulado
en,Partially paid,es,Parcialmente pagado
en,Partially refunded,es,Reembolsado parcialmente
en,Refunded,es,Reintegrado
en,Expired,es,Venció
en,Fulfilled,es,Cumplido
en,Complete,es,Completo
en,Partial,es,Parcial
en,Unfulfilled,es,Incumplido
en,Restocked,es,Reabastecido
en,Success,es,Éxito
en,Pending,es,Pendiente
en,Failure,es,Falla
en,Error,es,Error
en,Payment declined,es,Pago rechazado
en,Items unavailable,es,Artículos no disponibles
en,Fraudulent order,es,orden fraudulenta
en,Customer changed/cancelled order,es,Pedido modificado/cancelado por el cliente
